cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.57458, 'zeroshot_top3': 0.73716, 'zeroshot_top5': 0.79606, 'zeroshot_top10': 0.86446}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.38238, 'zeroshot_top3': 0.59568, 'zeroshot_top5': 0.68656, 'zeroshot_top10': 0.79128}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.47562, 'zeroshot_top3': 0.64894, 'zeroshot_top5': 0.72382, 'zeroshot_top10': 0.81722}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.38296, 'zeroshot_top3': 0.59792, 'zeroshot_top5': 0.68744, 'zeroshot_top10': 0.79332}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.50772, 'zeroshot_top3': 0.66562, 'zeroshot_top5': 0.73418, 'zeroshot_top10': 0.8188}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.3791, 'zeroshot_top3': 0.59638, 'zeroshot_top5': 0.68942, 'zeroshot_top10': 0.79316}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.56576, 'zeroshot_top3': 0.72194, 'zeroshot_top5': 0.78778, 'zeroshot_top10': 0.86584}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.39428, 'zeroshot_top3': 0.61042, 'zeroshot_top5': 0.69926, 'zeroshot_top10': 0.80298}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.47592, 'zeroshot_top3': 0.64496, 'zeroshot_top5': 0.7187, 'zeroshot_top10': 0.81126}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.40344, 'zeroshot_top3': 0.62114, 'zeroshot_top5': 0.71008, 'zeroshot_top10': 0.81046}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.56014, 'zeroshot_top3': 0.72564, 'zeroshot_top5': 0.79152, 'zeroshot_top10': 0.87006}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.40862, 'zeroshot_top3': 0.62706, 'zeroshot_top5': 0.71566, 'zeroshot_top10': 0.8154}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.58034, 'zeroshot_top3': 0.74226, 'zeroshot_top5': 0.80562, 'zeroshot_top10': 0.87972}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.41198, 'zeroshot_top3': 0.63088, 'zeroshot_top5': 0.72, 'zeroshot_top10': 0.81758}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.53712, 'zeroshot_top3': 0.7022, 'zeroshot_top5': 0.77036, 'zeroshot_top10': 0.85382}"
cleanCLIP_badCLIP_RN50,"{'zeroshot_top1': 0.40998, 'zeroshot_top3': 0.62776, 'zeroshot_top5': 0.71584, 'zeroshot_top10': 0.81566}"
